actual,predicted,absolute_error
804.96,762.6354273602622,42.32457263973788
949.04,901.8165682487587,47.223431751241264
1718.79,1786.941048412195,68.151048412195
203.52,189.36004859774687,14.159951402253142
1858.36,1860.0663319854957,1.7063319854958081
1987.39,1959.635807539677,27.75419246032311
384.77,465.1625190499496,80.39251904994961
572.73,650.8745186034755,78.14451860347549
802.95,822.4863954097625,19.536395409762463
1961.96,1850.5878790890702,111.37212091092988
1945.95,1857.7193430731256,88.23065692687442
1875.72,1920.7270498788562,45.00704987885615
862.61,931.1281599849972,68.51815998499717
1721.56,1765.6175479825629,44.05754798256294
516.69,563.3246032376367,46.63460323763661
1995.87,2076.2342218595413,80.36422185954143
880.41,781.8127363408549,98.59726365914503
1557.2,1570.3767365038466,13.176736503846541
1077.35,1122.236525474659,44.88652547465904
366.87,378.49110809897996,11.62110809897996
1387.43,1301.908078651276,85.52192134872416
1559.59,1619.124476373972,59.534476373971984
1237.07,1284.1232064873404,47.0532064873405
1292.77,1240.995817791847,51.77418220815298
1794.57,1877.2462729694855,82.67627296948558
1133.45,1024.410882221604,109.03911777839608
1367.64,1357.7840718000755,9.85592819992462
1237.71,1240.7153426507707,3.0053426507706718
1421.45,1447.9694932303605,26.519493230360467
780.15,839.1258831739909,58.97588317399095
1600.42,1660.660305766471,60.24030576647101
1658.97,1708.4399739171256,49.46997391712557
1386.33,1404.1975938901787,17.867593890178796
1996.18,1993.4208108904922,2.7591891095078154
1374.91,1436.7809930168908,61.87099301689068
835.08,827.8428685293713,7.237131470628697
2098.07,1915.6016647882495,182.46833521175063
1729.08,1717.1024644143135,11.977535585686383
255.57,305.6388954251421,50.0688954251421
1454.05,1516.9050158624711,62.85501586247119
1157.87,1317.40215143844,159.53215143844
1880.76,1997.974207147119,117.21420714711894
1587.21,1599.319897316402,12.109897316401884
631.5,634.6935453664231,3.193545366423109
1918.89,1884.6153588952939,34.274641104706234
1610.25,1440.3446035899008,169.90539641009923
1237.62,1154.0760147721967,83.5439852278032
1361.3,1461.0473263933245,99.74732639332456
1577.01,1555.0331135080753,21.976886491924688
1090.35,1220.489506543232,130.13950654323207
703.45,796.2018508115837,92.75185081158361
1202.69,1150.6256769870251,52.06432301297491
2032.23,1876.7475967112305,155.48240328876955
1434.84,1489.8927366776468,55.05273667764686
950.24,857.542295428251,92.697704571749
303.2,362.42901332124796,59.229013321247976
1737.86,1828.4117782466933,90.5517782466934
448.34,510.2598429637565,61.91984296375654
1730.86,1744.3263002729498,13.466300272949866
726.14,684.8176175995033,41.322382400496735
1376.59,1336.0996342758142,40.49036572418572
978.13,974.2081071718221,3.9218928281778744
1339.93,1374.7506739786716,34.82067397867149
1435.34,1479.3706694086436,44.03066940864369
1653.69,1677.7753216376682,24.08532163766813
1145.33,1107.0077845401363,38.32221545986363
540.97,522.2342033513696,18.735796648630412
1364.54,1423.2215575479747,58.68155754797476
830.07,834.2596639527756,4.189663952775504
1871.76,1799.5592224551535,72.20077754484646
2014.72,2054.6074332156263,39.88743321562629
1155.05,1196.7866956951436,41.73669569514368
1110.55,1106.345733793544,4.204266206455941
1432.75,1456.371778873569,23.62177887356893
1553.21,1635.5934915090181,82.38349150901809
1483.33,1518.8028282586586,35.47282825865864
844.9,802.4140299202093,42.48597007979072
682.22,673.6261270184364,8.593872981563663
1666.52,1437.9979284343012,228.52207156569875
1844.58,1892.5384756665553,47.95847566655539
1410.58,1449.7105433604693,39.130543360469346
872.19,870.2742184673108,1.915781532689266
1685.92,1679.136797601329,6.783202398671165
1569.37,1566.343359709881,3.0266402901188485
1829.06,1873.273696551409,44.21369655140916
664.43,562.2040069701679,102.22599302983201
924.9,1093.942277858028,169.04227785802811
1878.06,1855.3976354615145,22.662364538485463
1760.0,1816.1459036280428,56.14590362804279
1624.58,1563.9355236209794,60.64447637902049
1903.76,1970.2616651534959,66.50166515349588
457.49,522.2051222814866,64.71512228148663
1516.43,1519.9018195611513,3.4718195611512783
1676.48,1530.1388395685972,146.34116043140284
1029.87,974.5813946945377,55.28860530546217
1120.1,1107.1540079139163,12.945992086083606
363.02,348.7474122313132,14.272587768686776
1311.23,1329.3418400032144,18.11184000321441
1899.69,2029.3134190908204,129.62341909082033
785.59,910.7356299058179,125.14562990581783
1740.85,1822.4118597839256,81.56185978392568
1842.1,1952.3306039953775,110.23060399537758
1549.82,1509.4907240097968,40.32927599020309
1724.68,1623.106449270358,101.57355072964197
879.65,983.1422997071338,103.49229970713384
1682.62,1735.8341630547163,53.21416305471644
1522.45,1524.1465205368154,1.696520536815342
1164.2,1100.05568393721,64.14431606279004
